DATA_BASE;DIST;TUC;A1;SITCONT;SIT_ATIV;PROPRIEDADE;QTD;SOMA_REDE_KM
2021/12/31 00:00:00.000000000;6587.0;295;1;AT1;  ;PD;308104;0.0
2021/12/31 00:00:00.000000000;6587.0;295;1;SF ;  ;PD;17427;0.0
2021/12/31 00:00:00.000000000;6587.0;295;11;AT1;  ;PD;561189;0.0
2021/12/31 00:00:00.000000000;6587.0;295;11;SF ;  ;PD;18;0.0
2021/12/31 00:00:00.000000000;6587.0;345;1;AT1;AT;O ;3;0.0
2021/12/31 00:00:00.000000000;6587.0;345;1;AT1;AT;PD;2788;0.0
2021/12/31 00:00:00.000000000;6587.0;345;1;RT ;AT;PD;15;0.0
2021/12/31 00:00:00.000000000;6587.0;565;1;AT1;AT;CS;3;0.0
2021/12/31 00:00:00.000000000;6587.0;565;1;AT1;AT;O ;18;0.0
2021/12/31 00:00:00.000000000;6587.0;565;1;AT1;AT;PD;190957;0.0
2021/12/31 00:00:00.000000000;6587.0;565;1;SF ;AT;PD;1918;0.0
2021/12/31 00:00:00.000000000;6587.0;565;3;AT1;AT;O ;2;0.0
2021/12/31 00:00:00.000000000;6587.0;565;3;AT1;AT;PD;50;0.0
2021/12/31 00:00:00.000000000;6587.0;565;3;SF ;AT;O ;2;0.0
2021/12/31 00:00:00.000000000;6587.0;565;3;SF ;AT;PD;18;0.0
2021/12/31 00:00:00.000000000;6587.0;570;1;AT1;AT;PD;180;0.0
2021/12/31 00:00:00.000000000;6587.0;570;1;RT ;AT;PD;27;0.0
2021/12/31 00:00:00.000000000;6587.0;575;1;AT1;  ;PD;2340;0.0
2021/12/31 00:00:00.000000000;6587.0;575;1;RT ;  ;PD;6;0.0
2021/12/31 00:00:00.000000000;6587.0;575;2;AT1;  ;PD;1638;0.0
